Date,Open,High,Low,Close,AdjClose
2015-06-11,211.4800,212.0900,211.2000,211.6300,175.5894
2015-06-12,210.6400,211.4800,209.6800,210.0100,174.2453
2015-06-15,208.6400,209.4500,207.7900,209.1100,173.4986
2015-06-16,208.9300,210.3500,208.7200,210.2500,174.4444
2015-06-17,210.5900,211.3200,209.3600,210.5900,174.7266
2015-06-18,211.3100,213.3400,210.6300,212.7800,176.5436
2015-06-19,211.4600,211.5500,210.3600,210.8100,175.7599
2015-06-22,211.9100,212.5900,211.6400,211.8900,176.6603
2015-06-23,212.1400,212.4400,211.5700,212.0400,176.7854
2015-06-24,211.7200,212.1700,210.4700,210.5000,175.5014
2015-06-25,211.1000,211.2500,209.7700,209.8600,174.9678
2015-06-26,210.2900,210.5800,209.1600,209.8200,174.9345
2015-06-29,208.0500,209.8300,205.3300,205.4200,171.2660
2015-06-30,207.2600,207.3200,205.2800,205.8500,171.6246
2015-07-01,207.7300,208.0300,206.5600,207.5000,173.0002
2015-07-02,208.0700,208.2700,206.8100,207.3100,172.8418
2015-07-06,205.7700,207.6500,205.5300,206.7200,172.3499
2015-07-07,206.9600,208.1700,204.1100,208.0200,173.4338
2015-07-08,206.4200,206.7600,204.2500,204.5300,170.5240
2015-07-09,207.0400,207.3500,204.7700,204.9000,170.8325
2015-07-10,207.2900,207.9800,204.9500,207.4800,172.9835
2015-07-13,208.9900,209.9000,208.9400,209.7700,174.8928
2015-07-14,209.7200,211.0500,209.6500,210.6800,175.6515
2015-07-15,210.7300,211.2800,210.0400,210.6100,175.5932
2015-07-16,211.8700,212.3000,211.5800,212.3000,177.0021
2015-07-17,212.2900,212.5500,211.8000,212.4800,177.1522
2015-07-20,212.7500,213.1800,212.2100,212.5900,177.2439
2015-07-21,212.4300,212.7400,211.3900,211.7500,176.5436
2015-07-22,210.9300,211.7700,210.8900,211.3700,176.2267
2015-07-23,211.5300,211.6500,209.7500,210.1800,175.2347
2015-07-24,210.3000,210.3700,207.6000,208.0000,173.4171
2015-07-27,206.9400,207.5500,206.2600,206.7900,172.4082
2015-07-28,207.7900,209.5000,206.8000,209.3300,174.5259
2015-07-29,209.4800,211.0400,209.3100,210.7700,175.7265
2015-07-30,210.1600,211.0200,209.4200,210.8200,175.7682
2015-07-31,211.4200,211.4500,210.1600,210.5000,175.5014
2015-08-03,210.4600,210.5300,208.6500,209.7900,174.9095
2015-08-04,209.7000,210.2500,208.8000,209.3800,174.5677
2015-08-05,210.4500,211.3100,209.7300,210.0700,175.1429
2015-08-06,210.2900,210.4200,207.6500,208.3500,173.7089
2015-08-07,208.1600,208.3400,206.8700,207.9500,173.3754
2015-08-10,209.2800,210.6700,209.2800,210.5700,175.5598
2015-08-11,208.9700,209.4700,207.7600,208.6700,173.9757
2015-08-12,207.1100,209.1400,205.3600,208.9200,174.1841
2015-08-13,208.7300,209.5500,208.0100,208.6600,173.9674
2015-08-14,208.4300,209.5100,208.2600,209.4200,174.6010
2015-08-17,208.7100,210.5900,208.1600,210.5900,175.5764
2015-08-18,210.2600,210.6800,209.7000,209.9800,175.0679
2015-08-19,209.0900,210.0100,207.3500,208.3200,173.6839
2015-08-20,206.5100,208.2900,203.9000,203.9700,170.0571
2015-08-21,201.7300,203.9400,197.5200,197.8300,164.9380
2015-08-24,187.4900,197.4800,182.4000,189.5000,157.9930
2015-08-25,195.4300,195.4500,186.9200,187.2700,156.1337
2015-08-26,192.0800,194.7900,188.3700,194.4600,162.1283
2015-08-27,197.0200,199.4200,195.2100,199.2700,166.1386
2015-08-28,198.5000,199.8400,197.9200,199.2800,166.1469
2015-08-31,198.1100,199.1300,197.0100,197.6700,164.8046
2015-09-01,193.1200,194.7700,190.7300,191.7700,159.8856
2015-09-02,194.6200,195.4600,192.4200,195.4100,162.9204
2015-09-03,196.2600,198.0500,194.9600,195.5500,163.0371
2015-09-04,192.8500,193.8600,191.6100,192.5900,160.5692
2015-09-08,195.9400,197.6100,195.1700,197.4300,164.6044
2015-09-09,199.3200,199.4700,194.3500,194.7900,162.4034
2015-09-10,194.5600,197.2200,194.2500,195.8500,163.2872
2015-09-11,195.3800,196.8200,194.5300,196.7400,164.0292
2015-09-14,196.9500,197.0100,195.4300,196.0100,163.4206
2015-09-15,196.6100,198.9900,195.9600,198.4600,165.4633
2015-09-16,198.8200,200.4100,198.4100,200.1800,166.8972
2015-09-17,200.0200,202.8900,199.2800,199.7300,166.5221
2015-09-18,195.7100,198.6800,194.9600,195.4500,163.8009
2015-09-21,196.4400,197.6800,195.2100,196.4600,164.6473
2015-09-22,193.8800,194.4600,192.5600,193.9100,162.5102
2015-09-23,194.1100,194.6700,192.9100,193.6000,162.2504
2015-09-24,192.1500,193.4500,190.5600,192.9000,161.6638
2015-09-25,194.6400,195.0000,191.8100,192.8500,161.6219
2015-09-28,191.7800,191.9100,187.6400,188.0100,157.5656
2015-09-29,188.2700,189.7400,186.9300,188.1200,157.6578
2015-09-30,190.3700,191.8300,189.4400,191.6300,160.5994
2015-10-01,192.0800,192.4900,189.8200,192.1300,161.0184
2015-10-02,189.7700,195.0300,189.1200,195.0000,163.4237
2015-10-05,196.4600,198.7400,196.3300,198.4700,166.3318
2015-10-06,198.3100,198.9800,197.0000,197.7900,165.7619
2015-10-07,198.9000,199.8300,197.4800,199.4100,167.1196
2015-10-08,198.9500,201.5500,198.5900,201.2100,168.6281
2015-10-09,201.3800,201.9000,200.5800,201.3300,168.7287
2015-10-12,201.4200,201.7600,200.9100,201.5200,168.8880
2015-10-13,200.6500,202.1600,200.0500,200.2500,167.8236
2015-10-14,200.1800,200.8700,198.9400,199.2900,167.0191
2015-10-15,200.0800,202.3600,199.6400,202.3500,169.5836
2015-10-16,202.8300,203.2900,201.9200,203.2700,170.3546
2015-10-19,202.5000,203.3700,202.1300,203.3700,170.4384
2015-10-20,202.8500,203.8400,202.5500,203.1100,170.2205
2015-10-21,203.6100,203.7900,201.6500,201.8500,169.1645
2015-10-22,202.9800,205.5100,201.8500,205.2600,172.0224
2015-10-23,207.2500,207.9500,206.3000,207.5100,173.9080
2015-10-26,207.3000,207.3700,206.5600,207.0000,173.4806
2015-10-27,206.2000,207.0000,205.7900,206.6000,173.1454
2015-10-28,207.0000,208.9800,206.2100,208.9500,175.1148
2015-10-29,208.3500,209.2700,208.2100,208.8300,175.0143
2015-10-30,209.0600,209.4400,207.7400,207.9300,174.2600
2015-11-02,208.3200,210.6200,208.1700,210.3900,176.3216
2015-11-03,209.9700,211.6600,209.7000,211.0000,176.8329
2015-11-04,211.3500,211.5000,209.7200,210.3600,176.2965
2015-11-05,210.4300,210.9800,209.0900,210.1500,176.1205
2015-11-06,209.7400,210.3200,208.4600,210.0400,176.0283
2015-11-09,209.3100,209.4900,206.9500,208.0800,174.3857
2015-11-10,207.5100,208.6000,207.1900,208.5600,174.7880
2015-11-11,208.8800,208.9400,207.6600,207.7400,174.1007
2015-11-12,206.5000,207.0600,204.8200,204.8400,171.6703
2015-11-13,204.3500,204.6700,202.4400,202.5400,169.7428
2015-11-16,202.3200,205.6900,202.1800,205.6200,172.3240
2015-11-17,205.9900,207.0400,204.8800,205.4700,172.1983
2015-11-18,206.0400,208.9000,205.9900,208.7300,174.9305
2015-11-19,208.5900,209.0500,208.2000,208.5500,174.7796
2015-11-20,209.4500,210.1200,208.8600,209.3100,175.4165
2015-11-23,209.3800,209.9800,208.5200,209.0700,175.2154
2015-11-24,207.8700,209.8300,207.4100,209.3500,175.4501
2015-11-25,209.5000,209.7400,209.0100,209.3200,175.4249
2015-11-27,209.4300,209.8000,208.8600,209.5600,175.6261
2015-11-30,209.7500,209.8900,208.5600,208.6900,174.8969
2015-12-01,209.4400,210.8200,209.1100,210.6800,176.5647
2015-12-02,210.6200,211.0000,208.2300,208.5300,174.7629
2015-12-03,208.8300,209.1500,204.7500,205.6100,172.3157
2015-12-04,205.6100,209.9700,205.6100,209.6200,175.6763
2015-12-07,209.2300,209.7300,207.2000,208.3500,174.6120
2015-12-08,206.4900,208.2900,205.7800,206.9500,173.4387
2015-12-09,206.1900,208.6800,204.1800,205.3400,172.0894
2015-12-10,205.4200,207.4300,205.1400,205.8700,172.5336
2015-12-11,203.3500,204.1400,201.5100,201.8800,169.1896
2015-12-14,202.0700,203.0500,199.9500,202.9000,170.0445
2015-12-15,204.7000,206.1100,202.8700,205.0300,171.8296
2015-12-16,206.3700,208.3900,204.8000,208.0300,174.3438
2015-12-17,208.4000,208.4800,204.8400,204.8600,171.6871
2015-12-18,202.7700,202.9300,199.8300,200.0200,168.6285
2015-12-21,201.4100,201.8800,200.0900,201.6700,170.0195
2015-12-22,202.7200,203.8500,201.5500,203.5000,171.5623
2015-12-23,204.6900,206.0700,204.5800,206.0200,173.6869
2015-12-24,205.7200,206.3300,205.4200,205.6800,173.4002
2015-12-28,204.8600,205.2600,203.9400,205.2100,173.0040
2015-12-29,206.5100,207.7900,206.4700,207.4000,174.8502
2015-12-30,207.1100,207.2100,205.7600,205.9300,173.6110
2015-12-31,205.1300,205.8900,203.8700,203.8700,171.8743
2016-01-04,200.4900,201.0300,198.5900,201.0200,169.4716
2016-01-05,201.4000,201.9000,200.0500,201.3600,169.7582
2016-01-06,198.3400,200.0600,197.6000,198.8200,167.6169
2016-01-07,195.3300,197.4400,193.5900,194.0500,163.5954
2016-01-08,195.1900,195.8500,191.5800,191.9200,161.7997
2016-01-11,193.0100,193.4100,189.8200,192.1100,161.9599
2016-01-12,193.8200,194.5500,191.1400,193.6600,163.2666
2016-01-13,194.4500,194.8600,188.3800,188.8300,159.1947
2016-01-14,189.5500,193.2600,187.6600,191.9300,161.8082
2016-01-15,186.7700,188.7600,185.5200,187.8100,158.3347
2016-01-19,189.9600,190.1100,186.2000,188.0600,158.5455
2016-01-20,185.0300,187.5000,181.0200,185.6500,156.5138
2016-01-21,186.2100,188.8700,184.6400,186.6900,157.3905
2016-01-22,189.7800,190.7600,188.8800,190.5200,160.6195
2016-01-25,189.9200,190.1500,187.4100,187.6400,158.1914
2016-01-26,188.4200,190.5300,188.0200,190.2000,160.3497
2016-01-27,189.5800,191.5600,187.0600,188.1300,158.6046
2016-01-28,189.9600,190.2000,187.1600,189.1100,159.4307
2016-01-29,190.0200,193.8800,189.8800,193.7200,163.3172
2016-02-01,192.5300,194.5800,191.8400,193.6500,163.2582
2016-02-02,191.9600,191.9700,189.5400,190.1600,160.3160
2016-02-03,191.4100,191.7800,187.1000,191.3000,161.2770
2016-02-04,190.7100,192.7500,189.9600,191.6000,161.5299
2016-02-05,190.9900,191.6700,187.2000,187.9500,158.4527
2016-02-08,185.7700,186.1200,182.8000,185.4200,156.3198
2016-02-09,183.3600,186.9400,183.2000,185.4300,156.3283
2016-02-10,186.4100,188.3400,185.1200,185.2700,156.1934
2016-02-11,182.3400,184.1000,181.0900,182.8600,154.1616
2016-02-12,184.9600,186.6500,183.9600,186.6300,157.3400
2016-02-16,188.7700,189.8100,187.6300,189.7800,159.9956
2016-02-17,191.1600,193.3200,191.0100,192.8800,162.6091
2016-02-18,193.2000,193.2700,191.7200,192.0900,161.9430
2016-02-19,191.1700,192.1800,190.4500,192.0000,161.8672
2016-02-22,193.8700,194.9500,193.7900,194.7800,164.2109
2016-02-23,194.0000,194.3200,192.1800,192.3200,162.1370
2016-02-24,190.6300,193.5300,189.3200,193.2000,162.8788
2016-02-25,193.7300,195.5500,192.8300,195.5400,164.8516
2016-02-26,196.5700,196.6800,194.9000,195.0900,164.4722
2016-02-29,195.1100,196.2300,193.3300,193.5600,163.1824
2016-03-01,195.0100,198.2100,194.4500,198.1100,167.0182
2016-03-02,197.7400,199.0600,197.2500,199.0000,167.7686
2016-03-03,198.7900,199.8000,198.1100,199.7800,168.4262
2016-03-04,200.0100,201.3500,199.0300,200.4300,168.9741
2016-03-07,199.3400,201.0700,199.2500,200.5900,169.1090
2016-03-08,199.3200,199.9200,198.2100,198.4000,167.2627
2016-03-09,199.3600,199.7900,198.4300,199.3800,168.0889
2016-03-10,199.9600,201.0700,197.3800,199.5400,168.2238
2016-03-11,201.2600,202.8100,199.5200,202.7600,170.9384
2016-03-14,202.1600,203.0400,201.7700,202.5000,170.7193
2016-03-15,201.3600,202.5300,201.0500,202.1700,170.4411
2016-03-16,201.6000,203.8200,201.5500,203.3400,171.4274
2016-03-17,203.2400,205.2300,202.7700,204.6300,172.5150
2016-03-18,204.1700,204.7800,203.8000,204.3800,173.1930
2016-03-21,204.0700,204.9400,203.8000,204.6700,173.4387
2016-03-22,203.7600,205.2300,203.5700,204.5600,173.3454
2016-03-23,204.1100,204.3300,203.0100,203.2100,172.2014
2016-03-24,202.0000,203.1600,201.7400,203.1200,172.1252
2016-03-28,203.6100,203.8600,202.7100,203.2400,172.2269
2016-03-29,202.7600,205.2500,202.4000,205.1200,173.8200
2016-03-30,206.3000,206.8700,205.5900,206.0200,174.5826
2016-03-31,205.9100,206.4100,205.3300,205.5200,174.1589
2016-04-01,204.3500,207.1400,203.9800,206.9200,175.3454
2016-04-04,206.8300,207.0700,205.8900,206.2500,174.7776
2016-04-05,204.6700,206.2600,203.8900,204.1900,173.0319
2016-04-06,204.1900,206.4900,203.9800,206.4200,174.9216
2016-04-07,205.1400,205.5600,203.0900,203.9500,172.8285
2016-04-08,205.3400,205.8500,203.8700,204.5000,173.2946
2016-04-11,205.2500,206.0700,203.9100,204.0200,172.8878
2016-04-12,204.2200,206.2500,203.7000,205.9200,174.4979
2016-04-13,207.0000,208.1000,206.8400,208.0000,176.2605
2016-04-14,208.0700,208.6000,207.6000,208.0100,176.2690
2016-04-15,208.0100,208.1700,207.4000,207.7800,176.0741
2016-04-18,207.7800,209.2800,207.0000,209.2400,177.3113
2016-04-19,209.7400,210.2000,208.9400,209.9000,177.8706
2016-04-20,209.9500,210.9200,209.3900,210.1000,178.0401
2016-04-21,210.1200,210.2500,208.6500,208.9700,177.0825
2016-04-22,208.5500,209.2900,207.9100,208.9700,177.0825
2016-04-25,208.2600,208.6600,207.5400,208.6100,176.7775
2016-04-26,209.0400,209.5200,208.3600,208.9200,177.0402
2016-04-27,208.4700,209.8100,208.0500,209.3500,177.4045
2016-04-28,208.4600,209.7600,206.9600,207.4500,175.7945
2016-04-29,206.7200,207.1300,205.0300,206.3300,174.8454
2016-05-02,206.9200,208.1800,206.4100,207.9700,176.2351
2016-05-03,206.5200,206.8000,205.2800,206.1600,174.7013
2016-05-04,204.9900,205.8500,204.4200,205.0100,173.7268
2016-05-05,205.5600,205.9800,204.4700,204.9700,173.6929
2016-05-06,204.0600,205.7700,203.8800,205.7200,174.3284
2016-05-09,205.5700,206.4000,205.3600,205.8900,174.4725
2016-05-10,206.7200,208.4700,206.6400,208.4500,176.6418
2016-05-11,207.9100,208.5400,206.5000,206.5000,174.9894
2016-05-12,207.2900,207.4900,205.3700,206.5600,175.0403
2016-05-13,206.2100,206.8600,204.3800,204.7600,173.5149
2016-05-16,204.9600,207.3400,204.8900,206.7800,175.2267
2016-05-17,206.4600,206.8000,204.2300,204.8500,173.5912
2016-05-18,204.4400,206.3000,203.6300,204.9100,173.6420
2016-05-19,204.0600,204.5400,202.7800,204.2000,173.0404
2016-05-20,204.9200,206.1000,204.8600,205.4900,174.1335
2016-05-23,205.5100,205.8400,204.9900,205.2100,173.8963
2016-05-24,206.1700,208.2400,206.1400,207.8700,176.1503
2016-05-25,208.6700,209.7700,207.8700,209.2800,177.3452
2016-05-26,209.4400,209.7100,208.9700,209.3400,177.3960
2016-05-27,209.5300,210.2500,209.4700,210.2400,178.1587
2016-05-31,210.5600,210.6900,209.1800,209.8400,177.8197
2016-06-01,209.1200,210.4800,208.8900,210.2700,178.1842
2016-06-02,209.8000,210.9300,209.2400,210.9100,178.7265
2016-06-03,210.2500,210.6900,208.8600,210.2800,178.1926
2016-06-06,210.7000,211.7700,210.5100,211.3500,179.0993
2016-06-07,211.5300,212.3400,211.5000,211.6800,179.3790
2016-06-08,211.8400,212.5200,211.6900,212.3700,179.9636
2016-06-09,211.5100,212.2200,211.1900,212.0800,179.7179
2016-06-10,210.4600,210.8600,209.4300,210.0700,178.0147
2016-06-13,209.3600,210.3700,208.3500,208.4500,176.6418
2016-06-14,208.0000,208.7400,206.9200,208.0400,176.2944
2016-06-15,208.0400,209.3600,207.5300,207.7500,176.0487
2016-06-16,207.7500,208.5700,205.5900,208.3700,176.5740
2016-06-17,207.1700,207.2000,205.7500,206.5200,175.9164
2016-06-20,208.8200,209.6100,207.7500,207.8500,177.0494
2016-06-21,208.3000,208.9200,207.7800,208.4400,177.5519
2016-06-22,208.6500,209.5000,207.9300,208.1000,177.2623
2016-06-23,209.8100,210.8700,209.2700,210.8100,179.5708
2016-06-24,203.6300,210.8500,202.7200,203.2400,173.1225
2016-06-27,201.5900,201.6000,198.6500,199.6000,170.0219
2016-06-28,201.4800,203.2300,201.1200,203.2000,173.0885
2016-06-29,204.8400,206.9300,204.7200,206.6600,176.0357
2016-06-30,207.2100,209.5400,206.5600,209.4800,178.4378
2016-07-01,209.4800,210.4900,209.2900,209.9200,178.8127
2016-07-05,208.9500,209.0800,207.7100,208.4100,177.5264
2016-07-06,207.8300,209.8000,207.0600,209.6600,178.5912
2016-07-07,209.8700,210.6500,208.6300,209.5300,178.4804
2016-07-08,211.0500,212.9400,210.7800,212.6500,181.1381
2016-07-11,213.1900,214.0700,212.9500,213.4000,181.7770
2016-07-12,214.5300,215.3000,213.4300,214.9500,183.0972
2016-07-13,215.4400,215.4500,214.3500,214.9200,183.0717
2016-07-14,216.4000,216.6700,215.6600,216.1200,184.0939
2016-07-15,216.7800,217.0100,215.3100,215.8300,183.8469
2016-07-18,215.9700,216.6000,215.6700,216.4100,184.3409
2016-07-19,215.9200,216.2300,215.6300,216.1900,184.1535
2016-07-20,216.1900,217.3700,216.1900,217.0900,184.9202
2016-07-21,216.9600,217.2200,215.7500,216.2700,184.2217
2016-07-22,216.4100,217.3000,216.1000,217.2400,185.0479
2016-07-25,217.0000,217.0600,215.9700,216.6500,184.5453
2016-07-26,216.5300,217.1700,215.7600,216.7500,184.6305
2016-07-27,217.1900,217.2700,215.6200,216.5200,184.4346
2016-07-28,216.2900,217.1100,215.7500,216.7700,184.6475
2016-07-29,216.4600,217.5400,216.1300,217.1200,184.9457
2016-08-01,217.1900,217.6500,216.4100,216.9400,184.7924
2016-08-02,216.6500,216.8300,214.5700,215.5500,183.6084
2016-08-03,215.4800,216.2500,215.1300,216.1800,184.1450
2016-08-04,216.3100,216.7800,214.2500,216.4100,184.3409
2016-08-05,216.4100,218.2300,216.4100,218.1800,185.8486
2016-08-08,218.4000,218.5200,217.7400,218.0500,185.7379
2016-08-09,218.1300,218.7600,217.8000,218.1800,185.8486
2016-08-10,218.3100,218.4000,217.2300,217.6400,185.3886
2016-08-11,218.2600,218.9400,217.9500,218.6500,186.2489
2016-08-12,218.2900,218.7100,217.9900,218.4600,186.0871
2016-08-15,218.8900,219.5000,218.8800,219.0900,186.6237
2016-08-16,218.6000,218.6800,217.9600,217.9600,185.6612
2016-08-17,218.0000,218.5300,217.0200,218.3700,186.0104
2016-08-18,218.3400,218.9000,218.2100,218.8600,186.4278
2016-08-19,218.3100,218.7500,217.7400,218.5400,186.1553
2016-08-22,218.2600,218.8000,217.8300,218.5300,186.1467
2016-08-23,219.2500,219.6000,218.9000,218.9700,186.5216
2016-08-24,218.8000,218.9100,217.3600,217.8500,185.5675
2016-08-25,217.4000,218.1900,217.2200,217.7000,185.4398
2016-08-26,217.9200,219.1200,216.2500,217.2900,185.0905
2016-08-29,217.4400,218.6700,217.4000,218.3600,186.0020
2016-08-30,218.2600,218.5900,217.3500,218.0000,185.6953
2016-08-31,217.6100,217.7500,216.4700,217.3800,185.1672
2016-09-01,217.3700,217.7300,216.0300,217.3900,185.1757
2016-09-02,218.3900,218.8700,217.7000,218.3700,186.0104
2016-09-06,218.7000,219.1200,217.8600,219.0300,186.5727
2016-09-07,218.8400,219.2200,218.3000,219.0100,186.5556
2016-09-08,218.6200,218.9400,218.1500,218.5100,186.1297
2016-09-09,216.9700,217.0300,213.2500,213.2800,181.6747
2016-09-12,212.3900,216.8100,212.3100,216.3400,184.2812
2016-09-13,214.8400,215.1500,212.5000,213.2300,181.6321
2016-09-14,213.2900,214.7000,212.5000,213.1500,181.5640
2016-09-15,212.9600,215.7300,212.7500,215.2800,183.3783
2016-09-16,213.4800,213.6900,212.5700,213.3700,182.6695
2016-09-19,214.1300,214.8800,213.0300,213.4100,182.7038
2016-09-20,214.4100,214.5900,213.3800,213.4200,182.7123
2016-09-21,214.2400,216.0300,213.4400,215.8200,184.7670
2016-09-22,217.0000,217.5300,216.7100,217.1800,185.9313
2016-09-23,216.7200,216.8800,215.8800,215.9900,184.9124
2016-09-26,215.0200,215.2300,214.0100,214.2400,183.4143
2016-09-27,214.0500,215.6800,213.6200,215.5700,184.5529
2016-09-28,215.8300,216.8200,214.7100,216.6400,185.4690
2016-09-29,216.4000,216.8700,214.0400,214.6800,183.7910
2016-09-30,215.6500,217.1200,215.3600,216.3000,185.1779
2016-10-03,215.8200,216.0400,215.0400,215.7800,184.7327
2016-10-04,215.9100,216.1700,213.9900,214.6800,183.7910
2016-10-05,215.4100,216.1300,215.3300,215.6300,184.6043
2016-10-06,215.3700,216.0400,214.7400,215.7800,184.7327
2016-10-07,216.1000,216.3000,214.1900,215.0400,184.0992
2016-10-10,216.1600,216.7000,215.9900,216.1600,185.0580
2016-10-11,215.6600,215.7400,212.5800,213.4300,182.7209
2016-10-12,213.5900,214.3200,213.0100,213.7100,182.9605
2016-10-13,212.1600,213.5900,211.2100,213.0100,182.3613
2016-10-14,214.1500,214.6900,213.0300,213.1200,182.4555
2016-10-17,213.0900,213.3900,212.1700,212.3800,181.8219
2016-10-18,214.2400,214.3100,213.2700,213.7100,182.9605
2016-10-19,214.0200,214.6400,213.6000,214.2800,183.4485
2016-10-20,213.8700,214.5300,213.1100,213.8800,183.1061
2016-10-21,213.8800,214.0800,212.7600,213.9800,183.1917
2016-10-24,215.0000,215.3200,214.4800,214.8900,183.9708
2016-10-25,214.6800,214.9800,213.9800,214.1700,183.3543
2016-10-26,213.2100,214.4200,212.9300,213.7400,182.9862
2016-10-27,214.5800,214.6200,213.0800,213.1700,182.4982
2016-10-28,213.1400,213.9300,211.7100,212.5400,181.9588
2016-10-31,212.9300,213.1900,212.3600,212.5500,181.9675
2016-11-01,212.9300,212.9900,209.6000,211.0100,180.6490
2016-11-02,210.6500,211.1000,209.2300,209.7400,179.5618
2016-11-03,209.9900,210.2400,208.4600,208.7800,178.7399
2016-11-04,208.9100,209.8900,208.3800,208.5500,178.5430
2016-11-07,208.5500,213.1900,208.5500,213.1500,182.4812
2016-11-08,212.6900,214.7700,212.3800,214.1100,183.3030
2016-11-09,212.3700,217.1000,212.3400,216.3800,185.2464
2016-11-10,217.3000,218.3100,215.2200,216.9200,185.7087
2016-11-11,216.0800,216.7000,215.3200,216.4200,185.2806
2016-11-14,217.0300,217.2700,215.7200,216.5900,185.4261
2016-11-15,217.0400,218.2800,216.8000,218.2800,186.8730
2016-11-16,217.5600,218.1400,217.4200,217.8700,186.5220
2016-11-17,218.0500,219.0600,217.9200,218.9900,187.4809
2016-11-18,219.0700,219.2700,218.2900,218.5000,187.0613
2016-11-21,219.1700,220.1800,219.0000,220.1500,188.4739
2016-11-22,220.5100,220.7900,219.7300,220.5800,188.8421
2016-11-23,219.9800,220.7600,219.7500,220.7000,188.9448
2016-11-25,221.1000,221.5600,221.0100,221.5200,189.6468
2016-11-28,221.1600,221.4800,220.3600,220.4800,188.7565
2016-11-29,220.5200,221.4400,220.1700,220.9100,189.1245
2016-11-30,221.6300,221.8200,220.3100,220.3800,188.6709
2016-12-01,220.7300,220.7300,219.1500,219.5700,187.9774
2016-12-02,219.6700,220.2500,219.2600,219.6800,188.0716
2016-12-05,220.6500,221.4000,220.4200,221.0000,189.2016
2016-12-06,221.2200,221.7400,220.6600,221.7000,189.8009
2016-12-07,221.5200,224.6700,221.3800,224.6000,192.2836
2016-12-08,224.5700,225.7000,224.2600,225.1500,192.7545
2016-12-09,225.4100,226.5300,225.3700,226.5100,193.9189
2016-12-12,226.4000,226.9600,225.7600,226.2500,193.6962
2016-12-13,227.0200,228.3400,227.0000,227.7600,194.9890
2016-12-14,227.4100,228.2300,225.3700,225.8800,193.3795
2016-12-15,226.1600,227.8100,225.8900,226.8100,194.1757
2016-12-16,226.0100,226.0800,224.6700,225.0400,193.7959
2016-12-19,225.2500,226.0200,225.0800,225.5300,194.2179
2016-12-20,226.1500,226.5700,225.8800,226.4000,194.9671
2016-12-21,226.2500,226.4500,225.7700,225.7700,194.4246
2016-12-22,225.6000,225.7400,224.9200,225.3800,194.0887
2016-12-23,225.4300,225.7200,225.2100,225.7100,194.3729
2016-12-27,226.0200,226.7300,226.0000,226.2700,194.8551
2016-12-28,226.5700,226.5900,224.2700,224.4000,193.2448
2016-12-29,224.4800,224.8900,223.8400,224.3500,193.2018
2016-12-30,224.7300,224.8300,222.7300,223.5300,192.4955
2017-01-03,225.0400,225.8300,223.8800,225.2400,193.9682
2017-01-04,225.6200,226.7500,225.6100,226.5800,195.1221
2017-01-05,226.2700,226.5800,225.4800,226.4000,194.9671
2017-01-06,226.5300,227.7500,225.9000,227.2100,195.6647
2017-01-09,226.9100,227.0700,226.4200,226.4600,195.0188
2017-01-10,226.4800,227.4500,226.0100,226.4600,195.0188
2017-01-11,226.3600,227.1000,225.5900,227.1000,195.5699
2017-01-12,226.5000,226.7500,224.9600,226.5300,195.0791
2017-01-13,226.7300,227.4000,226.6900,227.0500,195.5269
2017-01-17,226.3100,226.7800,225.8000,226.2500,194.8379
2017-01-18,226.5400,226.8000,225.9000,226.7500,195.2685
2017-01-19,226.8400,227.0000,225.4100,225.9100,194.5451
2017-01-20,226.7000,227.3100,225.9700,226.7400,195.2599
2017-01-23,226.7400,226.8100,225.2700,226.1500,194.7518
2017-01-24,226.4000,228.0800,226.2700,227.6000,196.0005
2017-01-25,228.7000,229.5700,228.5100,229.5700,197.6970
2017-01-26,229.4000,229.7100,229.0100,229.3300,197.4903
2017-01-27,229.4200,229.5900,228.7600,228.9700,197.1803
2017-01-30,228.1700,228.2000,226.4100,227.5500,195.9575
2017-01-31,226.9800,227.6000,226.3200,227.5300,195.9402
2017-02-01,227.5300,228.5900,226.9400,227.6200,196.0177
2017-02-02,227.6200,228.1000,226.8200,227.7700,196.1469
2017-02-03,228.8200,229.5500,228.4600,229.3400,197.4989
2017-02-06,228.8700,229.3300,228.5400,228.9300,197.1458
2017-02-07,229.3800,229.6600,228.7200,228.9400,197.1544
2017-02-08,228.9400,229.3900,228.3100,229.2400,197.4128
2017-02-09,229.2400,230.9500,229.2400,230.6000,198.5840
2017-02-10,231.0000,231.7700,230.6200,231.5100,199.3676
2017-02-13,232.0800,233.0700,232.0500,232.7700,200.4527
2017-02-14,232.5600,233.7100,232.1600,233.7000,201.2536
2017-02-15,233.4500,235.1400,233.3900,234.9200,202.3042
2017-02-16,234.9500,235.1600,233.8500,234.7200,202.1320
2017-02-17,233.9500,235.0900,233.9300,235.0900,202.4506
2017-02-21,235.5200,236.6900,235.5100,236.4900,203.6562
2017-02-22,236.0200,236.5400,235.8300,236.2800,203.4754
2017-02-23,236.8800,236.9000,235.5600,236.4400,203.6132
2017-02-24,235.4600,236.7900,235.4100,236.7400,203.8715
2017-02-27,236.6400,237.3100,236.3500,237.1100,204.1901
2017-02-28,236.6700,236.9500,236.0200,236.4700,203.6390
2017-03-01,238.3900,240.3200,238.3700,239.7800,206.4895
2017-03-02,239.5600,239.5700,238.2100,238.2700,205.1891
2017-03-03,238.1700,238.6100,237.7300,238.4200,205.3183
